"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"19167","5","54","74","0","2024","1","",123,475,481,485,7349447,6848652,28626,1177,"",0.55,0.30,0.30,0.30,0.21,0.26,0.22,0.69,"",7,6.0,50,11.8,35,7.8,41,9.2,673905,10.1,573792,9.1,7255,33.9,6,0.5
"19169","5","54","74","0","2024","1","",512,2410,2484,2453,73024020,52142763,262401,2294,"",1.18,0.74,0.75,0.75,0.84,1.17,0.91,1.13,"",5,1.0,-65,-2.6,-74,-2.9,-85,-3.3,3782809,5.5,1238448,2.4,24579,10.3,183,8.7
"19171","5","54","74","0","2024","1","N",29,0,0,0,0,0,0,0,"N",0.46,0,0,0,0,0,0,0,"N",1,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19173","5","54","74","0","2024","1","",13,22,24,24,301067,297576,1302,993,"",0.48,0.16,0.17,0.17,0.11,0.14,0.11,0.65,"",1,8.3,-2,-8.3,-3,-11.1,-4,-14.3,24828,9.0,21337,7.7,265,25.6,186,23.0
"19175","5","54","74","0","2024","1","",29,89,93,95,1183886,1126943,5953,986,"",0.45,0.22,0.22,0.23,0.14,0.22,0.10,0.62,"N",-2,-6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19177","5","54","74","0","2024","1","",11,44,47,50,388103,388103,2704,635,"",0.34,0.34,0.35,0.37,0.15,0.25,0.11,0.43,"",1,10.0,21,91.3,25,113.6,26,108.3,156282,67.4,156282,67.4,451,20.0,-140,-18.1
"19179","5","54","74","0","2024","1","",55,329,336,328,3906358,3864977,31040,908,"",0.44,0.31,0.31,0.31,0.17,0.23,0.18,0.55,"",4,7.8,51,18.3,50,17.5,34,11.6,495528,14.5,791784,25.8,5672,22.4,-9,-1.0
"19181","5","54","74","0","2024","1","",174,452,456,464,10426802,8137997,55860,1754,"",0.87,0.53,0.52,0.53,0.58,0.74,0.41,1.10,"",5,3.0,42,10.2,39,9.4,47,11.3,1307895,14.3,836138,11.5,10825,24.0,62,3.7
"19183","5","54","74","0","2024","1","",67,193,206,212,3310727,2960813,17741,1250,"",0.55,0.34,0.36,0.37,0.31,0.41,0.23,0.87,"",9,15.5,-1,-0.5,7,3.5,12,6.0,543623,19.6,538319,22.2,4680,35.8,173,16.1
"19185","5","54","74","0","2024","1","",14,37,52,58,515819,511099,3257,810,"",0.53,0.26,0.35,0.38,0.17,0.29,0.30,0.51,"",5,55.6,-7,-15.9,6,13.0,15,34.9,49719,10.7,44999,9.7,2371,267.6,1,0.1
"19187","5","54","74","0","2024","1","",86,295,306,302,4061044,3903556,29522,1038,"",0.50,0.24,0.25,0.25,0.14,0.21,0.19,0.57,"",5,6.2,2,0.7,5,1.7,2,0.7,86109,2.2,123318,3.3,1879,6.8,12,1.2
"19189","5","54","74","0","2024","1","",31,153,159,158,2229315,2195336,14861,1095,"",0.55,0.57,0.58,0.59,0.44,0.60,0.55,0.76,"",0,0.0,-5,-3.2,-6,-3.6,-6,-3.7,192000,9.4,199289,10.0,-916,-5.8,130,13.5
"19191","5","54","74","0","2024","1","",63,230,239,244,3995807,3122611,11802,1293,"",0.58,0.33,0.34,0.34,0.28,0.36,0.11,0.81,"",5,8.6,-4,-1.7,-9,-3.6,-2,-0.8,199083,5.2,191570,6.5,-880,-6.9,89,7.4
"19193","5","54","74","0","2024","1","",277,1097,1126,1108,19340724,17820984,127046,1340,"",0.58,0.31,0.31,0.31,0.24,0.34,0.31,0.77,"",3,1.1,-37,-3.3,-28,-2.4,-39,-3.4,959713,5.2,782533,4.6,-9409,-6.9,105,8.5
"19195","5","54","74","0","2024","1","N",17,0,0,0,0,0,0,0,"N",0.52,0,0,0,0,0,0,0,"N",2,13.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19197","5","54","74","0","2024","1","",31,87,85,85,1194558,1038716,10319,1073,"",0.47,0.20,0.20,0.20,0.11,0.16,0.21,0.58,"",-6,-16.2,-2,-2.2,-8,-8.6,-7,-7.6,-44288,-3.6,-86516,-7.7,3610,53.8,30,2.9
"19999","5","54","74","0","2024","1","",17,1438,1435,1440,38997930,34234959,184114,2087,"",0.62,2.66,2.66,2.68,1.73,1.99,1.31,0.65,"",3,21.4,536,59.4,521,57.0,521,56.7,9651891,32.9,8962412,35.5,13252,7.8,-389,-15.7
"20000","1","54","54","0","2024","1","",28,313,312,313,6857900,0,0,1687,"",2.47,0.49,0.48,0.48,0.53,0.00,0.00,1.10,"",0,0.0,29,10.2,25,8.7,14,4.7,841157,14.0,0,0.0,0,0.0,91,5.7
"20000","2","54","54","0","2024","1","",110,584,597,585,10379671,2745,59,1356,"",19.74,2.35,2.39,2.34,2.28,0.01,0.10,0.96,"",3,2.8,23,4.1,40,7.2,33,6.0,815302,8.5,-5680,-67.4,-54,-47.8,34,2.6
"20000","3","54","54","0","2024","1","",10,23,25,25,420972,331935,2152,1331,"",0.96,0.12,0.13,0.13,0.13,0.62,0.64,1.03,"",4,66.7,6,35.3,8,47.1,8,47.1,239785,132.3,170709,105.9,1262,141.8,511,62.3
"20000","5","54","54","0","2024","1","",14394,77922,78747,78029,1858441337,934114461,12311200,1827,"",1.02,0.79,0.79,0.79,0.73,0.67,0.86,0.92,"",642,4.7,-366,-0.5,278,0.4,-207,-0.3,100393540,5.7,13857226,1.5,-949635,-7.2,101,5.9
"20001","2","54","74","0","2024","1","",1,2,2,2,29197,0,0,1123,"",44.17,2.07,2.02,2.05,2.24,0.00,0.00,1.10,"",0,0.0,0,0.0,0,0.0,0,0.0,288,1.0,0,0.0,0,0.0,11,1.0
"20001","5","54","74","0","2024","1","",25,95,92,94,1081694,842948,7886,888,"",0.44,0.25,0.23,0.24,0.15,0.16,0.19,0.61,"",1,4.2,3,3.3,-1,-1.1,-3,-3.1,69601,6.9,2714,0.3,670,9.3,60,7.2
"20003","2","54","74","0","2024","1","",1,3,3,3,46592,0,0,1195,"",69.01,7.13,7.20,7.17,8.09,0.00,0.00,1.13,"",0,0.0,0,0.0,0,0.0,0,0.0,2545,5.8,0,0.0,0,0.0,66,5.8
"20003","5","54","74","0","2024","1","",13,68,61,62,647287,514493,8943,782,"",0.36,0.41,0.37,0.37,0.20,0.24,0.51,0.52,"",0,0.0,33,94.3,24,64.9,24,63.2,171506,36.0,177199,52.5,4851,118.5,-216,-21.6
"20005","2","54","74","0","2024","1","",1,2,2,2,16039,0,0,617,"",41.97,2.06,2.05,2.02,0.94,0.00,0.00,0.46,"",0,0.0,1,100.0,1,100.0,1,100.0,667,4.3,0,0.0,0,0.0,-565,-47.8
"20005","5","54","74","0","2024","1","",35,211,218,217,3291854,2225451,15874,1176,"",0.58,0.55,0.56,0.55,0.35,0.52,0.28,0.62,"",-2,-5.4,81,62.3,73,50.3,56,34.8,1324772,67.3,929802,71.8,-3937,-19.9,135,13.0
"20007","2","54","74","0","2024","1","",1,1,1,1,14530,0,0,1118,"",82.95,3.63,3.58,3.61,4.05,0.00,0.00,1.12,"",0,0.0,-1,-50.0,-1,-50.0,-1,-50.0,-16445,-53.1,0,0.0,0,0.0,-73,-6.1
"20007","5","54","74","0","2024","1","",18,33,39,39,409227,341466,4945,851,"",0.59,0.30,0.35,0.36,0.20,0.23,0.61,0.61,"",2,12.5,0,0.0,6,18.2,5,14.7,-42900,-9.5,18322,5.7,457,10.2,-192,-18.4
"20009","2","54","74","0","2024","1","",1,4,4,4,61037,0,0,1174,"",19.96,2.01,1.97,1.98,2.08,0.00,0.00,1.05,"",0,0.0,1,33.3,2,100.0,2,100.0,-7189,-10.5,0,0.0,0,0.0,-1075,-47.8
"20009","3","54","74","0","2024","1","",1,1,1,1,10550,10550,11,812,"",10.67,0.63,0.62,0.62,0.49,2.73,0.57,0.79,"",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"20009","5","54","74","0","2024","1","N",62,0,0,0,0,0,0,0,"N",0.49,0,0,0,0,0,0,0,"N",2,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20011","2","54","74","0","2024","1","",1,3,2,2,35841,0,0,1182,"",44.06,3.08,2.05,2.07,2.99,0.00,0.00,1.24,"",0,0.0,1,50.0,0,0.0,0,0.0,5721,19.0,0,0.0,0,0.0,24,2.1
"20011","5","54","74","0","2024","1","",42,119,117,116,1632719,1134411,15051,1070,"",0.73,0.31,0.30,0.30,0.24,0.25,0.34,0.80,"",1,2.4,-8,-6.3,0,0.0,-2,-1.7,-82260,-4.8,-50320,-4.2,-1672,-10.0,-23,-2.1
"20013","2","54","74","0","2024","1","",1,1,1,1,20264,0,0,1559,"",53.38,1.30,1.30,1.29,1.74,0.00,0.00,1.34,"",0,0.0,0,0.0,0,0.0,0,0.0,1370,7.3,0,0.0,0,0.0,106,7.3
"20013","5","54","74","0","2024","1","",21,123,126,120,1556849,1319225,14913,974,"",0.44,0.40,0.41,0.39,0.24,0.32,0.43,0.59,"",-1,-4.5,-10,-7.5,-5,-3.8,-8,-6.2,-35740,-2.2,-9261,-0.7,-1092,-6.8,36,3.8
"20015","1","54","74","0","2024","1","",1,7,7,7,154240,0,0,1695,"",5.25,0.78,0.77,0.77,1.09,0.00,0.00,1.41,"",0,0.0,0,0.0,0,0.0,0,0.0,10340,7.2,0,0.0,0,0.0,114,7.2
"20015","2","54","74","0","2024","1","",1,3,3,3,49124,0,0,1260,"",10.66,0.87,0.86,0.85,0.99,0.00,0.00,1.14,"",0,0.0,-1,-25.0,-1,-25.0,0,0.0,-7818,-13.7,0,0.0,0,0.0,65,5.4
"20015","5","54","74","0","2024","1","",231,683,689,699,13335623,7807732,126359,1486,"",0.97,0.50,0.50,0.50,0.48,0.42,0.68,0.96,"",20,9.5,-25,-3.5,-23,-3.2,-52,-6.9,-862051,-6.1,-247006,-3.1,-2030,-1.6,-23,-1.5
"20017","2","54","74","0","2024","1","",1,1,1,1,15154,0,0,1166,"",205.44,7.90,7.75,7.61,8.91,0.00,0.00,1.15,"",0,0.0,0,0.0,0,0.0,0,0.0,2003,15.2,0,0.0,0,0.0,154,15.2
"20017","5","54","74","0","2024","1","N",3,0,0,0,0,0,0,0,"N",0.24,0,0,0,0,0,0,0,"N",2,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20019","2","54","74","0","2024","1","",1,1,1,1,12806,0,0,985,"",166.67,7.61,7.61,7.67,9.54,0.00,0.00,1.25,"",0,0.0,0,0.0,0,0.0,0,0.0,155,1.2,0,0.0,0,0.0,12,1.2
"20019","5","54","74","0","2024","1","",4,4,4,4,52364,41248,583,1007,"",0.26,0.08,0.08,0.08,0.07,0.08,0.17,0.91,"N",-1,-20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20021","2","54","74","0","2024","1","",1,0,0,0,8706,0,0,0,"",43.20,0.00,0.00,0.00,0.51,0.00,0.00,0.00,"",0,0.0,-3,-100.0,-3,-100.0,-3,-100.0,-29419,-77.2,0,0.0,0,0.0,-978,-100.0
"20021","5","54","74","0","2024","1","N",40,0,0,0,0,0,0,0,"N",0.68,0,0,0,0,0,0,0,"N",7,21.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20023","2","54","74","0","2024","1","-",0,0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,0,"N",-1,-100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20023","5","54","74","0","2024","1","",10,20,21,22,257732,211692,1965,944,"",0.52,0.33,0.35,0.37,0.27,0.32,0.53,0.77,"N",-2,-16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20025","2","54","74","0","2024","1","-",0,0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20025","5","54","74","0","2024","1","",6,20,21,22,326743,197939,1104,1197,"",0.47,0.34,0.36,0.38,0.27,0.21,0.22,0.74,"",1,20.0,0,0.0,0,0.0,1,4.8,-4060,-1.2,-5322,-2.6,-391,-26.2,-34,-2.8
"20027","2","54","74","0","2024","1","",1,2,2,2,41620,0,0,1601,"",62.21,3.93,3.87,3.86,7.11,0.00,0.00,1.83,"",0,0.0,0,0.0,0,0.0,0,0.0,3027,7.8,0,0.0,0,0.0,117,7.9
"20027","5","54","74","0","2024","1","",23,68,68,65,812121,635835,8243,932,"",0.57,0.34,0.33,0.32,0.25,0.26,0.39,0.75,"N",4,21.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20029","2","54","74","0","2024","1","",1,2,2,2,32115,0,0,1235,"",57.55,3.55,3.55,3.57,4.65,0.00,0.00,1.31,"",0,0.0,0,0.0,0,0.0,0,0.0,2022,6.7,0,0.0,0,0.0,78,6.7
"20029","5","54","74","0","2024","1","",20,147,148,124,1865570,1408793,11463,1027,"",0.46,0.66,0.66,0.56,0.48,0.54,0.62,0.77,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20031","1","54","74","0","2024","1","",1,7,7,7,118243,0,0,1299,"",33.98,4.36,4.64,4.57,3.44,0.00,0.00,0.76,"",0,0.0,3,75.0,2,40.0,0,0.0,31183,35.8,0,0.0,0,0.0,43,3.4
"20031","2","54","74","0","2024","1","",1,2,2,2,45740,0,0,1759,"",69.01,3.23,3.44,3.39,3.77,0.00,0.00,1.13,"",0,0.0,-1,-33.3,-1,-33.3,-1,-33.3,-18554,-28.9,0,0.0,0,0.0,110,6.7
"20031","5","54","74","0","2024","1","",24,64,63,56,1829659,771815,13044,2307,"",0.66,0.26,0.27,0.24,0.27,0.23,0.42,1.05,"N",1,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20033","2","54","74","0","2024","1","",1,1,1,1,9357,0,0,720,"",187.95,9.47,9.60,9.25,7.29,0.00,0.00,0.77,"",0,0.0,-1,-50.0,0,0.0,0,0.0,-7470,-44.4,0,0.0,0,0.0,-251,-25.8
"20033","5","54","74","0","2024","1","N",4,0,0,0,0,0,0,0,"N",0.30,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20035","2","54","74","0","2024","1","",1,3,3,3,60575,0,0,1553,"",22.74,1.30,1.30,1.30,1.86,0.00,0.00,1.43,"",0,0.0,0,0.0,0,0.0,0,0.0,5216,9.4,0,0.0,0,0.0,134,9.4
"20035","5","54","74","0","2024","1","N",77,0,0,0,0,0,0,0,"N",0.69,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20037","2","54","74","0","2024","1","",2,8,8,8,84651,0,0,814,"",33.33,2.62,2.61,2.61,2.07,0.00,0.00,0.79,"",1,100.0,3,60.0,3,60.0,2,33.3,24343,40.4,0,0.0,0,0.0,-56,-6.4
"20037","5","54","74","0","2024","1","",105,397,416,407,5699124,3907945,54716,1078,"",0.69,0.33,0.34,0.34,0.25,0.27,0.38,0.74,"",11,11.7,44,12.5,59,16.5,48,13.4,1012327,21.6,667441,20.6,5778,11.8,66,6.5
"20039","2","54","74","0","2024","1","-",0,0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20039","5","54","74","0","2024","1","",8,52,51,50,457804,376732,4297,691,"",0.43,0.88,0.86,0.85,0.49,0.66,1.35,0.56,"",1,14.3,5,10.6,0,0.0,-4,-7.4,14424,3.3,1383,0.4,1848,75.5,18,2.7
"20041","2","54","74","0","2024","1","",1,6,6,6,95979,0,0,1231,"",31.49,5.51,5.41,5.48,6.74,0.00,0.00,1.23,"",0,0.0,2,50.0,2,50.0,2,50.0,32701,51.7,0,0.0,0,0.0,14,1.2
"20041","5","54","74","0","2024","1","N",48,0,0,0,0,0,0,0,"N",0.60,0,0,0,0,0,0,0,"N",10,26.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20043","2","54","74","0","2024","1","",1,1,1,1,16584,0,0,1276,"",76.15,2.18,2.06,2.00,2.52,0.00,0.00,1.21,"",0,0.0,0,0.0,0,0.0,0,0.0,532,3.3,0,0.0,0,0.0,41,3.3
"20043","5","54","74","0","2024","1","",17,29,29,30,580162,315904,6566,1521,"",0.51,0.16,0.15,0.15,0.16,0.12,0.16,1.02,"",3,21.4,-14,-32.6,-15,-34.1,-14,-31.8,-190948,-24.8,-148392,-32.0,-3296,-33.4,163,12.0
"20045","1","54","74","0","2024","1","",1,13,15,15,264754,0,0,1421,"",2.37,0.57,0.64,0.64,0.66,0.00,0.00,1.07,"",0,0.0,0,0.0,2,15.4,1,7.1,32063,13.8,0,0.0,0,0.0,79,5.9
"20045","2","54","74","0","2024","1","",2,20,21,20,315512,0,0,1194,"",9.61,2.28,2.32,2.23,2.24,0.00,0.00,0.98,"",1,100.0,10,100.0,11,110.0,10,100.0,179952,132.7,0,0.0,0,0.0,151,14.5
"20045","5","54","74","0","2024","1","",677,3484,3516,3509,71369138,38343343,592439,1567,"",1.29,1.00,0.98,0.99,0.90,0.89,1.46,0.92,"",10,1.5,-340,-8.9,-276,-7.3,-257,-6.8,3229359,4.7,-1076908,-2.7,-131144,-18.1,185,13.4
"20047","2","54","74","0","2024","1","",1,2,2,2,31516,0,0,1212,"",144.82,12.83,12.77,12.68,15.52,0.00,0.00,1.22,"",0,0.0,0,0.0,0,0.0,1,100.0,-12052,-27.7,0,0.0,0,0.0,-799,-39.7
"20047","5","54","74","0","2024","1","N",10,0,0,0,0,0,0,0,"N",0.57,0,0,0,0,0,0,0,"N",2,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20049","2","54","74","0","2024","1","",1,2,2,2,31955,0,0,1229,"",196.30,18.01,17.89,17.89,28.51,0.00,0.00,1.59,"",0,0.0,0,0.0,0,0.0,0,0.0,1235,4.0,0,0.0,0,0.0,47,4.0
"20049","5","54","74","0","2024","1","",4,8,8,7,170318,83791,871,1709,"",0.31,0.18,0.18,0.16,0.27,0.17,0.37,1.57,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20051","2","54","74","0","2024","1","",1,33,33,33,581721,0,0,1356,"",15.83,12.19,11.98,11.99,15.36,0.00,0.00,1.27,"",0,0.0,2,6.5,4,13.8,5,17.9,40718,7.5,0,0.0,0,0.0,-63,-4.4
"20051","5","54","74","0","2024","1","",95,344,362,362,4457243,3257623,37177,963,"",0.60,0.32,0.33,0.33,0.21,0.31,0.47,0.64,"",7,8.0,-37,-9.7,-19,-5.0,-19,-5.0,-412173,-8.5,-216486,-6.2,1088,3.0,-20,-2.0
"20053","2","54","74","0","2024","1","",1,2,2,2,36262,0,0,1395,"",94.48,5.21,5.26,5.11,6.52,0.00,0.00,1.26,"",0,0.0,0,0.0,0,0.0,0,0.0,1574,4.5,0,0.0,0,0.0,61,4.6
"20053","5","54","74","0","2024","1","",14,98,90,87,1662033,1050847,13535,1395,"",0.52,0.64,0.59,0.56,0.53,0.65,0.98,0.89,"",-1,-6.7,2,2.1,-5,-5.3,-8,-8.4,118706,7.7,-30789,-2.8,-682,-4.8,150,12.0
"20055","2","54","74","0","2024","1","",2,29,29,29,572317,0,0,1518,"",31.49,8.14,8.07,8.09,10.81,0.00,0.00,1.33,"",0,0.0,1,3.6,0,0.0,2,7.4,71216,14.2,0,0.0,0,0.0,141,10.2
"20055","5","54","74","0","2024","1","",65,263,259,253,3411136,2466510,21860,1016,"",0.41,0.19,0.18,0.18,0.12,0.12,0.14,0.63,"",2,3.2,-11,-4.0,-18,-6.5,-24,-8.7,-428376,-11.2,-184537,-7.0,-10351,-32.1,-54,-5.0
"20057","1","54","74","0","2024","1","",1,18,18,18,463946,0,0,1983,"",10.17,2.21,2.20,2.20,3.30,0.00,0.00,1.50,"",0,0.0,1,5.9,1,5.9,1,5.9,-16890,-3.5,0,0.0,0,0.0,-193,-8.9
"20057","2","54","74","0","2024","1","",1,5,5,5,99931,0,0,1537,"",20.66,1.60,1.59,1.58,2.02,0.00,0.00,1.27,"",0,0.0,0,0.0,0,0.0,0,0.0,9200,10.1,0,0.0,0,0.0,141,10.1
"20057","5","54","74","0","2024","1","",62,288,289,290,4334829,2973219,26261,1154,"",0.51,0.23,0.23,0.23,0.16,0.16,0.19,0.67,"",3,5.1,-2,-0.7,3,1.0,8,2.8,-142268,-3.2,66511,2.3,-8148,-23.7,-50,-4.2
"20059","2","54","74","0","2024","1","",1,4,4,4,75051,0,0,1443,"",25.28,2.26,2.23,2.21,2.81,0.00,0.00,1.26,"",0,0.0,-2,-33.3,-2,-33.3,-2,-33.3,-16374,-17.9,0,0.0,0,0.0,271,23.1
"20059","5","54","74","0","2024","1","",72,490,491,496,7169936,5390450,70634,1120,"",0.72,0.70,0.69,0.69,0.48,0.53,0.80,0.69,"",4,5.9,-5,-1.0,-13,-2.6,-14,-2.7,110226,1.6,-105854,-1.9,-94710,-57.3,40,3.7
"20061","1","54","74","0","2024","1","",3,31,32,31,567311,0,0,1393,"",35.45,5.48,5.64,5.43,6.15,0.00,0.00,1.12,"",0,0.0,3,10.7,2,6.7,0,0.0,26014,4.8,0,0.0,0,0.0,-11,-0.8
"20061","2","54","74","0","2024","1","",2,21,20,19,350407,0,0,1348,"",48.01,9.64,9.13,8.62,10.79,0.00,0.00,1.18,"",0,0.0,2,10.5,1,5.3,0,0.0,41758,13.5,0,0.0,0,0.0,98,7.8
"20061","5","54","74","0","2024","1","",93,684,701,691,14681141,8450491,108626,1632,"",0.88,0.79,0.80,0.79,0.81,0.91,1.18,1.01,"",-2,-2.1,-84,-10.9,-60,-7.9,-51,-6.9,-225957,-1.5,-441609,-5.0,-22016,-16.9,117,7.7
"20063","2","54","74","0","2024","1","",1,1,1,1,12222,0,0,940,"",112.53,5.04,4.96,4.88,4.53,0.00,0.00,0.91,"",1,100.0,1,100.0,1,100.0,1,100.0,12222,100.0,0,0.0,0,0.0,940,100.0
"20063","5","54","74","0","2024","1","",7,6,4,4,31824,29924,222,525,"",0.31,0.08,0.05,0.05,0.02,0.03,0.04,0.36,"",0,0.0,-1,-14.3,-3,-42.9,-3,-42.9,-25115,-44.1,-25115,-45.6,-556,-71.5,-101,-16.1
"20065","2","54","74","0","2024","1","",1,3,3,3,45659,0,0,1171,"",159.17,19.29,19.16,18.45,21.57,0.00,0.00,1.14,"",0,0.0,0,0.0,0,0.0,0,0.0,-802,-1.7,0,0.0,0,0.0,-20,-1.7
"20065","5","54","74","0","2024","1","",8,30,30,29,353127,290576,4540,916,"",0.50,0.49,0.48,0.45,0.30,0.35,0.78,0.63,"",-2,-20.0,-6,-16.7,-6,-16.7,-6,-17.1,-59105,-14.3,-58947,-16.9,-1972,-30.3,27,3.0
"20067","2","54","74","0","2024","1","",1,3,3,3,50814,0,0,1303,"",76.81,6.98,6.91,6.88,7.82,0.00,0.00,1.13,"",0,0.0,2,200.0,1,50.0,1,50.0,29651,140.1,0,0.0,0,0.0,326,33.4
"20067","5","54","74","0","2024","1","",13,61,64,66,1153131,621159,4369,1393,"",0.40,0.36,0.37,0.38,0.32,0.29,0.30,0.86,"",-1,-7.1,-10,-14.1,-7,-9.9,-5,-7.0,8386,0.7,-66018,-9.6,343,8.5,153,12.3
"20069","2","54","74","0","2024","1","",1,2,2,2,35828,0,0,1378,"",56.45,3.82,3.75,3.69,4.51,0.00,0.00,1.20,"",0,0.0,0,0.0,0,0.0,0,0.0,1168,3.4,0,0.0,0,0.0,45,3.4
"20069","5","54","74","0","2024","1","",23,156,155,145,3831674,1915399,21988,1939,"",0.51,0.75,0.73,0.67,0.86,0.63,1.13,1.20,"",-4,-14.8,22,16.4,21,15.7,10,7.4,618749,19.3,179772,10.4,-356,-1.6,99,5.4
"20071","2","54","74","0","2024","1","",1,3,3,3,42368,0,0,1086,"",235.57,26.88,27.22,26.50,31.88,0.00,0.00,1.19,"",0,0.0,-1,-25.0,-1,-25.0,-1,-25.0,-13382,-24.0,0,0.0,0,0.0,14,1.3
"20071","5","54","74","0","2024","1","N",3,0,0,0,0,0,0,0,"N",0.28,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20073","1","54","74","0","2024","1","",1,5,5,6,72465,0,0,1045,"",42.64,7.12,7.07,8.55,8.57,0.00,0.00,1.13,"",0,0.0,0,0.0,0,0.0,1,20.0,2587,3.7,0,0.0,0,0.0,-30,-2.8
"20073","2","54","74","0","2024","1","",1,2,2,2,32091,0,0,1234,"",86.61,7.39,7.34,7.39,10.78,0.00,0.00,1.46,"",0,0.0,0,0.0,0,0.0,0,0.0,-5962,-15.7,0,0.0,0,0.0,-230,-15.7
"20073","5","54","74","0","2024","1","",14,49,50,50,549820,436277,6695,852,"",0.48,0.46,0.46,0.47,0.33,0.36,0.74,0.71,"",0,0.0,5,11.4,6,13.6,6,13.6,142507,35.0,90293,26.1,1639,32.4,140,19.7
"20075","2","54","74","0","2024","1","",1,1,1,1,11692,0,0,899,"",173.21,3.76,3.78,3.77,3.19,0.00,0.00,0.85,"",0,0.0,0,0.0,0,0.0,0,0.0,340,3.0,0,0.0,0,0.0,26,3.0
"20075","5","54","74","0","2024","1","N",2,0,0,0,0,0,0,0,"N",0.14,0,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20077","2","54","74","0","2024","1","",1,1,1,1,15940,0,0,1226,"",78.87,2.35,2.35,2.34,2.78,0.00,0.00,1.18,"",0,0.0,-1,-50.0,-1,-50.0,-1,-50.0,-13165,-45.2,0,0.0,0,0.0,107,9.6
"20077","5","54","74","0","2024","1","N",11,0,0,0,0,0,0,0,"N",0.34,0,0,0,0,0,0,0,"N",-1,-8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20079","2","54","74","0","2024","1","",1,3,3,3,50197,0,0,1287,"",21.23,1.20,1.20,1.20,1.45,0.00,0.00,1.21,"",0,0.0,-2,-40.0,-2,-40.0,-2,-40.0,-13696,-21.4,0,0.0,0,0.0,304,30.9
"20079","5","54","74","0","2024","1","",90,313,314,315,4403418,3044015,33065,1079,"",0.76,0.31,0.32,0.32,0.23,0.26,0.26,0.72,"",10,12.5,39,14.2,42,15.4,45,16.7,443594,11.2,424459,16.2,2435,7.9,-41,-3.7
"20081","2","54","74","0","2024","1","",1,3,3,3,47561,0,0,1220,"",109.06,9.96,9.75,9.57,11.02,0.00,0.00,1.13,"",0,0.0,1,50.0,1,50.0,1,50.0,14567,44.2,0,0.0,0,0.0,-49,-3.9
"20081","5","54","74","0","2024","1","",9,13,14,15,139808,113243,795,768,"",0.39,0.11,0.11,0.12,0.06,0.06,0.06,0.50,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20083","2","54","74","0","2024","1","",1,1,1,1,25306,0,0,1947,"",229.45,9.38,9.52,9.41,20.18,0.00,0.00,2.14,"",0,0.0,0,0.0,0,0.0,0,0.0,11299,80.7,0,0.0,0,0.0,870,80.8
